EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,2,1,-117,-49,-4900,400,1367932961596010,1367932961596010,1,1367936397415
E20068777716022812209DB8,2,1,416,-49,-4900,352,1367932961639497,1367932961639497,1,1367936397620
E20068777716022812209DB8,2,1,143,-49,-4900,396,1367932961652427,1367932961652427,1,1367936397620
E20068777716022812209DB8,2,1,78,-49,-4900,392,1367932961673652,1367932961673652,1,1367936397620
E20068777716022812209DB8,2,1,-26,-49,-4900,392,1367932961683499,1367932961683499,1,1367936397620
E20068777716022812209DB8,2,1,-78,-49,-4900,368,1367932961704834,1367932961704834,1,1367936397621
E20068777716022812209DB8,2,1,611,-48,-4850,312,1367932961713387,1367932961713387,1,1367936397621
E20068777716022812209DB8,3,1,273,-46,-4650,1996,1367932961744886,1367932961744886,1,1367936397621
E20068777716022812209DB8,3,1,195,-46,-4650,2008,1367932961749909,1367932961749909,1,1367936397621
E20068777716022812209DB8,2,1,221,-49,-4900,388,1367932961771564,1367932961771564,1,1367936397621
E20068777716022812209DB8,3,1,221,-46,-4650,2008,1367932961787290,1367932961787290,1,1367936397626
E20068777716022812209DB8,3,1,52,-46,-4650,2028,1367932961797537,1367932961797537,1,1367936397626
E20068777716022812209DB8,2,1,78,-49,-4900,400,1367932961821554,1367932961821554,1,1367936397626
E20068777716022812209DB8,2,1,0,-49,-4900,404,1367932961830584,1367932961830584,1,1367936397662
E20068777716022812209DB8,2,1,26,-49,-4900,404,1367932961856955,1367932961856955,1,1367936397662
E20068777716022812209DB8,2,1,-273,-49,-4900,424,1367932961864128,1367932961864128,1,1367936397662
E20068777716022812209DB8,3,1,78,-46,-4650,2028,1367932961876974,1367932961876974,1,1367936397774
